TransactionID,TankID,QuantityIn,QuantityOut,RemainingQuantity,TransactionDate
9139,1,0.0,3.04,15845.98,2024-03-15 07:00:00
9140,2,0.0,1.23,15834.389999999998,2024-03-15 07:00:00
9141,1,0.0,8.3,15837.68,2024-03-15 07:00:00
9142,2,0.0,9.37,15825.019999999997,2024-03-15 07:00:00
9143,3,0.0,14.94,63847.63999999999,2024-03-15 07:00:00
9144,4,0.0,3.32,15908.65,2024-03-15 07:00:00
9145,5,0.0,3.75,7882.160000000001,2024-03-15 07:00:00
9146,4,0.0,11.97,15896.680000000002,2024-03-15 07:00:00
9147,5,0.0,17.74,7864.420000000001,2024-03-15 07:00:00
9148,6,0.0,5.88,7915.779999999999,2024-03-15 07:00:00
9149,4,0.0,5.33,15891.350000000002,2024-03-15 07:00:00
9150,5,0.0,7.23,7857.190000000001,2024-03-15 07:00:00
9151,6,0.0,10.11,7905.669999999999,2024-03-15 07:00:00
9152,4,0.0,4.91,15886.440000000002,2024-03-15 07:00:00
9153,5,0.0,4.43,7852.760000000001,2024-03-15 07:00:00
9154,4,0.0,4.88,15881.560000000003,2024-03-15 07:00:00
9155,5,0.0,4.66,7848.100000000001,2024-03-15 07:00:00
9156,7,0.0,2.89,63906.29,2024-03-15 07:00:00
9157,8,0.0,1.8,15857.86,2024-03-15 07:00:00
9158,7,0.0,19.0,63887.29,2024-03-15 07:00:00
9159,8,0.0,17.89,15839.97,2024-03-15 07:00:00
9160,9,0.0,4.18,15923.63,2024-03-15 07:00:00
9161,7,0.0,18.16,63869.13,2024-03-15 07:00:00
9162,8,0.0,12.3,15827.67,2024-03-15 07:00:00
9163,9,0.0,16.23,15907.4,2024-03-15 07:00:00
9164,7,0.0,4.86,63864.27,2024-03-15 07:00:00
9165,8,0.0,1.61,15826.06,2024-03-15 07:00:00
9166,7,0.0,18.1,63846.17,2024-03-15 07:00:00
9167,8,0.0,5.08,15820.98,2024-03-15 07:00:00
9168,9,0.0,17.41,15889.990000000002,2024-03-15 07:00:00
9169,7,0.0,1.08,63845.09,2024-03-15 07:00:00
9170,8,0.0,11.93,15809.05,2024-03-15 07:00:00
9171,9,0.0,13.45,15876.54,2024-03-15 07:00:00
9172,7,0.0,3.45,63841.64,2024-03-15 07:00:00
9173,8,0.0,2.9,15806.15,2024-03-15 07:00:00
9174,7,0.0,11.12,63830.52,2024-03-15 07:00:00
9175,8,0.0,15.15,15791.0,2024-03-15 07:00:00
9176,9,0.0,17.63,15858.910000000002,2024-03-15 07:00:00
9177,7,0.0,19.64,63810.88,2024-03-15 07:00:00
9178,8,0.0,13.45,15777.55,2024-03-15 07:00:00
9179,9,0.0,13.08,15845.830000000002,2024-03-15 07:00:00
9180,7,0.0,4.16,63806.72,2024-03-15 07:00:00
9181,8,0.0,1.68,15775.87,2024-03-15 07:00:00
9182,7,0.0,13.39,63793.33,2024-03-15 07:00:00
9183,8,0.0,11.92,15763.95,2024-03-15 07:00:00
9184,9,0.0,11.81,15834.020000000002,2024-03-15 07:00:00
9185,7,0.0,3.64,63789.69,2024-03-15 07:00:00
9186,8,0.0,2.36,15761.589999999998,2024-03-15 07:00:00
9187,7,0.0,12.69,63776.99999999999,2024-03-15 07:00:00
9188,8,0.0,2.81,15758.78,2024-03-15 07:00:00
9189,9,0.0,16.21,15817.810000000003,2024-03-15 07:00:00
9190,7,0.0,12.47,63764.52999999999,2024-03-15 07:00:00
9191,8,0.0,9.34,15749.44,2024-03-15 07:00:00
9192,9,0.0,6.97,15810.840000000004,2024-03-15 07:00:00
9193,10,0.0,18.23,15882.87,2024-03-15 07:00:00
9194,11,0.0,8.86,7897.130000000001,2024-03-15 07:00:00
9195,12,0.0,10.46,31934.72,2024-03-15 07:00:00
9196,10,0.0,1.36,15881.51,2024-03-15 07:00:00
9197,11,0.0,2.12,7895.010000000001,2024-03-15 07:00:00
9198,10,0.0,3.23,15878.28,2024-03-15 07:00:00
9199,11,0.0,1.37,7893.640000000001,2024-03-15 07:00:00
9200,10,0.0,2.56,15875.72,2024-03-15 07:00:00
9201,11,0.0,2.75,7890.890000000001,2024-03-15 07:00:00
9202,10,0.0,18.36,15857.36,2024-03-15 07:00:00
9203,11,0.0,7.36,7883.530000000002,2024-03-15 07:00:00
9204,12,0.0,2.77,31931.95,2024-03-15 07:00:00
9205,10,0.0,15.22,15842.14,2024-03-15 07:00:00
9206,11,0.0,12.12,7871.410000000002,2024-03-15 07:00:00
9207,12,0.0,18.23,31913.72,2024-03-15 07:00:00
9208,10,0.0,8.81,15833.330000000002,2024-03-15 07:00:00
9209,11,0.0,13.3,7858.1100000000015,2024-03-15 07:00:00
9210,12,0.0,19.09,31894.63,2024-03-15 07:00:00
9211,13,0.0,2.83,63902.66,2024-03-15 07:00:00
9212,14,0.0,1.77,7854.910000000002,2024-03-15 07:00:00
9213,13,0.0,4.5,63898.16,2024-03-15 07:00:00
9214,14,0.0,11.03,7843.880000000002,2024-03-15 07:00:00
9215,15,0.0,15.44,15914.63,2024-03-15 07:00:00
9216,13,0.0,18.86,63879.3,2024-03-15 07:00:00
9217,14,0.0,18.3,7825.580000000002,2024-03-15 07:00:00
9218,15,0.0,12.44,15902.19,2024-03-15 07:00:00
9219,13,0.0,1.03,63878.27,2024-03-15 07:00:00
9220,14,0.0,1.94,7823.640000000002,2024-03-15 07:00:00
9221,13,0.0,3.94,63874.33,2024-03-15 07:00:00
9222,14,0.0,1.81,7821.830000000002,2024-03-15 07:00:00
9223,13,0.0,18.02,63856.31,2024-03-15 07:00:00
9224,14,0.0,15.87,7805.960000000002,2024-03-15 07:00:00
9225,15,0.0,18.65,15883.54,2024-03-15 07:00:00
9226,13,0.0,2.14,63854.17,2024-03-15 07:00:00
9227,14,0.0,2.23,7803.730000000002,2024-03-15 07:00:00
9228,13,0.0,16.6,63837.57,2024-03-15 07:00:00
9229,14,0.0,15.65,7788.080000000003,2024-03-15 07:00:00
9230,15,0.0,6.2,15877.339999999998,2024-03-15 07:00:00
9231,13,0.0,4.35,63833.22,2024-03-15 07:00:00
9232,14,0.0,1.02,7787.060000000002,2024-03-15 07:00:00
9233,13,0.0,3.99,63829.23,2024-03-15 07:00:00
9234,14,0.0,1.17,7785.890000000002,2024-03-15 07:00:00
9235,16,0.0,5.81,63896.15,2024-03-15 07:00:00
9236,17,0.0,6.8,63869.48,2024-03-15 07:00:00
9237,18,0.0,18.97,15876.96,2024-03-15 07:00:00
9238,16,0.0,3.18,63892.97,2024-03-15 07:00:00
9239,17,0.0,2.7,63866.78,2024-03-15 07:00:00
9240,16,0.0,1.56,63891.41,2024-03-15 07:00:00
9241,17,0.0,3.5,63863.28,2024-03-15 07:00:00
9242,16,0.0,11.5,63879.91,2024-03-15 07:00:00
9243,17,0.0,10.28,63853.0,2024-03-15 07:00:00
9244,18,0.0,2.26,15874.7,2024-03-15 07:00:00
9245,16,0.0,3.3,63876.60999999999,2024-03-15 07:00:00
9246,17,0.0,3.71,63849.29,2024-03-15 07:00:00
9247,16,0.0,12.09,63864.52,2024-03-15 07:00:00
9248,17,0.0,5.84,63843.45,2024-03-15 07:00:00
9249,18,0.0,4.79,15869.91,2024-03-15 07:00:00
9250,16,0.0,1.33,63863.19,2024-03-15 07:00:00
9251,17,0.0,1.03,63842.420000000006,2024-03-15 07:00:00
9252,16,0.0,4.88,63858.31,2024-03-15 07:00:00
9253,17,0.0,3.25,63839.170000000006,2024-03-15 07:00:00
9254,16,0.0,3.12,63855.19,2024-03-15 07:00:00
9255,17,0.0,1.45,63837.72000000001,2024-03-15 07:00:00
9256,16,0.0,13.91,63841.27999999999,2024-03-15 07:00:00
9257,17,0.0,12.68,63825.04000000001,2024-03-15 07:00:00
9258,18,0.0,13.92,15855.99,2024-03-15 07:00:00
9259,16,0.0,4.52,63836.76,2024-03-15 07:00:00
9260,17,0.0,8.73,63816.310000000005,2024-03-15 07:00:00
9261,18,0.0,15.47,15840.52,2024-03-15 07:00:00
9262,16,0.0,2.72,63834.03999999999,2024-03-15 07:00:00
9263,17,0.0,2.89,63813.420000000006,2024-03-15 07:00:00
9264,16,0.0,3.87,63830.16999999999,2024-03-15 07:00:00
9265,17,0.0,3.81,63809.61000000001,2024-03-15 07:00:00
9266,16,0.0,17.11,63813.05999999999,2024-03-15 07:00:00
9267,17,0.0,18.11,63791.50000000001,2024-03-15 07:00:00
9268,18,0.0,5.83,15834.69,2024-03-15 07:00:00
9269,16,0.0,3.67,63809.38999999999,2024-03-15 07:00:00
9270,17,0.0,1.4,63790.100000000006,2024-03-15 07:00:00
9271,19,0.0,3.79,31916.82,2024-03-15 07:00:00
9272,20,0.0,1.92,15906.610000000004,2024-03-15 07:00:00
9273,19,0.0,2.92,31913.9,2024-03-15 07:00:00
9274,20,0.0,7.78,15898.830000000004,2024-03-15 07:00:00
9275,21,0.0,7.03,63936.420000000006,2024-03-15 07:00:00
9276,19,0.0,3.02,31910.88,2024-03-15 07:00:00
9277,20,0.0,3.54,15895.290000000005,2024-03-15 07:00:00
9278,19,0.0,1.05,31909.83,2024-03-15 07:00:00
9279,20,0.0,1.93,15893.360000000002,2024-03-15 07:00:00
9280,19,0.0,18.79,31891.04,2024-03-15 07:00:00
9281,20,0.0,18.01,15875.350000000002,2024-03-15 07:00:00
9282,21,0.0,13.03,63923.39000000001,2024-03-15 07:00:00
9283,19,0.0,2.16,31888.88,2024-03-15 07:00:00
9284,20,0.0,1.06,15874.290000000005,2024-03-15 07:00:00
9285,19,0.0,4.42,31884.46,2024-03-15 07:00:00
9286,20,0.0,1.21,15873.080000000004,2024-03-15 07:00:00
9287,19,0.0,2.13,31882.33,2024-03-15 07:00:00
9288,20,0.0,2.67,15870.410000000003,2024-03-15 07:00:00
9289,19,0.0,2.33,31880.0,2024-03-15 07:00:00
9290,20,0.0,3.43,15866.980000000003,2024-03-15 07:00:00
9291,19,0.0,2.1,31877.9,2024-03-15 07:00:00
9292,20,0.0,3.65,15863.330000000004,2024-03-15 07:00:00
9293,19,0.0,1.81,31876.09,2024-03-15 07:00:00
9294,20,0.0,4.26,15859.070000000003,2024-03-15 07:00:00
9295,19,0.0,3.77,31872.32,2024-03-15 07:00:00
9296,20,0.0,3.36,15855.710000000005,2024-03-15 07:00:00
9297,19,0.0,4.34,31867.98,2024-03-15 07:00:00
9298,20,0.0,2.53,15853.180000000002,2024-03-15 07:00:00
9299,22,0.0,4.65,7905.69,2024-03-15 07:00:00
9300,23,0.0,1.82,7901.96,2024-03-15 07:00:00
9301,22,0.0,7.83,7897.86,2024-03-15 07:00:00
9302,23,0.0,9.43,7892.53,2024-03-15 07:00:00
9303,24,0.0,1.9,31927.8,2024-03-15 07:00:00
9304,22,0.0,2.92,7894.94,2024-03-15 07:00:00
9305,23,0.0,2.9,7889.63,2024-03-15 07:00:00
9306,22,0.0,4.07,7890.87,2024-03-15 07:00:00
9307,23,0.0,1.36,7888.27,2024-03-15 07:00:00
9308,22,0.0,13.83,7877.04,2024-03-15 07:00:00
9309,23,0.0,16.15,7872.120000000001,2024-03-15 07:00:00
9310,24,0.0,17.46,31910.34,2024-03-15 07:00:00
9311,22,0.0,9.74,7867.3,2024-03-15 07:00:00
9312,23,0.0,7.59,7864.530000000001,2024-03-15 07:00:00
9313,24,0.0,16.78,31893.56,2024-03-15 07:00:00
9314,22,0.0,1.55,7865.75,2024-03-15 07:00:00
9315,23,0.0,4.57,7859.960000000001,2024-03-15 07:00:00
9316,22,0.0,1.19,7864.56,2024-03-15 07:00:00
9317,23,0.0,11.63,7848.330000000001,2024-03-15 07:00:00
9318,24,0.0,3.24,31890.32,2024-03-15 07:00:00
9319,22,0.0,1.16,7863.400000000001,2024-03-15 07:00:00
9320,23,0.0,11.44,7836.890000000001,2024-03-15 07:00:00
9321,24,0.0,2.07,31888.25,2024-03-15 07:00:00
9322,25,0.0,5.87,63866.86,2024-03-15 07:00:00
9323,26,0.0,14.07,31850.13999999999,2024-03-15 07:00:00
9324,27,0.0,13.65,7860.46,2024-03-15 07:00:00
9325,25,0.0,1.08,63865.78,2024-03-15 07:00:00
9326,26,0.0,1.88,31848.259999999987,2024-03-15 07:00:00
9327,25,0.0,2.58,63863.2,2024-03-15 07:00:00
9328,26,0.0,1.3,31846.95999999999,2024-03-15 07:00:00
9329,25,0.0,2.12,63861.08,2024-03-15 07:00:00
9330,26,0.0,1.15,31845.809999999987,2024-03-15 07:00:00
9331,25,0.0,3.7,63857.38,2024-03-15 07:00:00
9332,26,0.0,4.5,31841.309999999987,2024-03-15 07:00:00
9333,25,0.0,1.74,63855.64,2024-03-15 07:00:00
9334,26,0.0,10.61,31830.699999999983,2024-03-15 07:00:00
9335,27,0.0,4.53,7855.93,2024-03-15 07:00:00
9336,25,0.0,4.73,63850.91,2024-03-15 07:00:00
9337,26,0.0,2.76,31827.939999999988,2024-03-15 07:00:00
9338,25,0.0,4.83,63846.08,2024-03-15 07:00:00
9339,26,0.0,2.7,31825.239999999987,2024-03-15 07:00:00
9340,27,0.0,7.76,7848.17,2024-03-15 07:00:00
9341,28,0.0,4.79,15864.259999999998,2024-03-15 07:00:00
9342,29,0.0,4.43,7885.430000000001,2024-03-15 07:00:00
9343,28,0.0,4.8,15859.46,2024-03-15 07:00:00
9344,29,0.0,3.45,7881.980000000001,2024-03-15 07:00:00
9345,28,0.0,17.54,15841.919999999998,2024-03-15 07:00:00
9346,29,0.0,1.78,7880.200000000002,2024-03-15 07:00:00
9347,30,0.0,9.17,15919.49,2024-03-15 07:00:00
9348,28,0.0,1.79,15840.129999999996,2024-03-15 07:00:00
9349,29,0.0,3.15,7877.050000000002,2024-03-15 07:00:00
9350,28,0.0,18.01,15822.119999999995,2024-03-15 07:00:00
9351,29,0.0,10.48,7866.570000000002,2024-03-15 07:00:00
9352,30,0.0,1.19,15918.3,2024-03-15 07:00:00
9353,28,0.0,4.38,15817.739999999998,2024-03-15 07:00:00
9354,29,0.0,4.52,7862.050000000002,2024-03-15 07:00:00
9355,28,0.0,4.21,15813.53,2024-03-15 07:00:00
9356,29,0.0,2.16,7859.890000000002,2024-03-15 07:00:00
9357,28,0.0,5.48,15808.05,2024-03-15 07:00:00
9358,29,0.0,14.2,7845.690000000002,2024-03-15 07:00:00
9359,30,0.0,15.27,15903.03,2024-03-15 07:00:00
9360,28,0.0,13.52,15794.53,2024-03-15 07:00:00
9361,29,0.0,15.91,7829.780000000002,2024-03-15 07:00:00
9362,30,0.0,11.37,15891.659999999998,2024-03-15 07:00:00
9363,28,0.0,5.98,15788.55,2024-03-15 07:00:00
9364,29,0.0,17.44,7812.340000000003,2024-03-15 07:00:00
9365,30,0.0,7.67,15883.989999999998,2024-03-15 07:00:00
9366,28,0.0,1.61,15786.94,2024-03-15 07:00:00
9367,29,0.0,1.6,7810.740000000002,2024-03-15 07:00:00
9368,28,0.0,3.43,15783.509999999998,2024-03-15 07:00:00
9369,29,0.0,12.66,7798.080000000003,2024-03-15 07:00:00
9370,30,0.0,5.45,15878.539999999995,2024-03-15 07:00:00
9371,28,0.0,11.15,15772.36,2024-03-15 07:00:00
9372,29,0.0,19.37,7778.710000000003,2024-03-15 07:00:00
9373,30,0.0,8.46,15870.079999999998,2024-03-15 07:00:00
14037,1,0.0,3.66,15834.02,2024-03-15 08:00:00
14038,2,0.0,3.68,15821.339999999997,2024-03-15 08:00:00
14039,1,0.0,16.91,15817.11,2024-03-15 08:00:00
14040,2,0.0,9.94,15811.399999999996,2024-03-15 08:00:00
14041,3,0.0,8.36,63839.279999999984,2024-03-15 08:00:00
14042,1,0.0,1.7,15815.41,2024-03-15 08:00:00
14043,2,0.0,10.83,15800.569999999996,2024-03-15 08:00:00
14044,3,0.0,17.36,63821.919999999984,2024-03-15 08:00:00
14045,1,0.0,14.98,15800.43,2024-03-15 08:00:00
14046,2,0.0,15.44,15785.129999999996,2024-03-15 08:00:00
14047,3,0.0,7.92,63813.99999999999,2024-03-15 08:00:00
14048,1,0.0,18.06,15782.37,2024-03-15 08:00:00
14049,2,0.0,19.23,15765.899999999996,2024-03-15 08:00:00
14050,3,0.0,17.75,63796.24999999999,2024-03-15 08:00:00
14051,1,0.0,10.79,15771.58,2024-03-15 08:00:00
14052,2,0.0,12.61,15753.289999999995,2024-03-15 08:00:00
14053,3,0.0,11.58,63784.669999999984,2024-03-15 08:00:00
14054,1,0.0,12.58,15759.0,2024-03-15 08:00:00
14055,2,0.0,7.78,15745.509999999997,2024-03-15 08:00:00
14056,3,0.0,19.46,63765.20999999999,2024-03-15 08:00:00
14057,1,0.0,7.87,15751.13,2024-03-15 08:00:00
14058,2,0.0,2.67,15742.839999999997,2024-03-15 08:00:00
14059,3,0.0,2.47,63762.73999999998,2024-03-15 08:00:00
14060,4,0.0,2.66,15878.900000000003,2024-03-15 08:00:00
14061,5,0.0,1.25,7846.850000000001,2024-03-15 08:00:00
14062,4,0.0,1.21,15877.690000000004,2024-03-15 08:00:00
14063,5,0.0,15.9,7830.950000000002,2024-03-15 08:00:00
14064,6,0.0,6.56,7899.109999999999,2024-03-15 08:00:00
14065,4,0.0,2.02,15875.670000000004,2024-03-15 08:00:00
14066,5,0.0,3.57,7827.380000000002,2024-03-15 08:00:00
14067,6,0.0,12.06,7887.049999999998,2024-03-15 08:00:00
14068,4,0.0,2.89,15872.780000000004,2024-03-15 08:00:00
14069,5,0.0,3.1,7824.280000000002,2024-03-15 08:00:00
14070,4,0.0,1.56,15871.220000000005,2024-03-15 08:00:00
14071,5,0.0,4.91,7819.370000000002,2024-03-15 08:00:00
14072,4,0.0,4.42,15866.800000000005,2024-03-15 08:00:00
14073,5,0.0,13.67,7805.700000000002,2024-03-15 08:00:00
14074,6,0.0,2.67,7884.379999999998,2024-03-15 08:00:00
14075,4,0.0,1.71,15865.090000000006,2024-03-15 08:00:00
14076,5,0.0,4.94,7800.760000000002,2024-03-15 08:00:00
14077,4,0.0,1.77,15863.320000000003,2024-03-15 08:00:00
14078,5,0.0,1.81,7798.950000000002,2024-03-15 08:00:00
14079,4,0.0,14.39,15848.930000000006,2024-03-15 08:00:00
14080,5,0.0,17.25,7781.700000000002,2024-03-15 08:00:00
14081,6,0.0,12.96,7871.419999999998,2024-03-15 08:00:00
14082,4,0.0,1.95,15846.980000000003,2024-03-15 08:00:00
14083,5,0.0,2.04,7779.660000000002,2024-03-15 08:00:00
14084,4,0.0,13.94,15833.040000000005,2024-03-15 08:00:00
14085,5,0.0,3.11,7776.550000000002,2024-03-15 08:00:00
14086,6,0.0,1.25,7870.169999999998,2024-03-15 08:00:00
14087,7,0.0,2.69,63761.83999999999,2024-03-15 08:00:00
14088,8,0.0,10.64,15738.8,2024-03-15 08:00:00
14089,9,0.0,12.18,15798.660000000003,2024-03-15 08:00:00
14090,7,0.0,9.25,63752.58999999999,2024-03-15 08:00:00
14091,8,0.0,12.91,15725.89,2024-03-15 08:00:00
14092,9,0.0,18.83,15779.830000000004,2024-03-15 08:00:00
14093,7,0.0,14.63,63737.95999999999,2024-03-15 08:00:00
14094,8,0.0,6.32,15719.57,2024-03-15 08:00:00
14095,9,0.0,13.06,15766.770000000004,2024-03-15 08:00:00
14096,7,0.0,4.81,63733.15,2024-03-15 08:00:00
14097,8,0.0,3.25,15716.32,2024-03-15 08:00:00
14098,7,0.0,3.43,63729.72,2024-03-15 08:00:00
14099,8,0.0,2.16,15714.16,2024-03-15 08:00:00
14100,7,0.0,6.75,63722.97,2024-03-15 08:00:00
14101,8,0.0,10.42,15703.74,2024-03-15 08:00:00
14102,9,0.0,17.93,15748.840000000004,2024-03-15 08:00:00
14103,7,0.0,1.94,63721.02999999999,2024-03-15 08:00:00
14104,8,0.0,4.29,15699.45,2024-03-15 08:00:00
14105,7,0.0,1.55,63719.47999999999,2024-03-15 08:00:00
14106,8,0.0,4.44,15695.009999999998,2024-03-15 08:00:00
14107,7,0.0,3.64,63715.83999999999,2024-03-15 08:00:00
14108,8,0.0,3.84,15691.169999999998,2024-03-15 08:00:00
14109,7,0.0,11.66,63704.17999999999,2024-03-15 08:00:00
14110,8,0.0,7.42,15683.749999999998,2024-03-15 08:00:00
14111,9,0.0,10.96,15737.880000000005,2024-03-15 08:00:00
14112,7,0.0,1.67,63702.50999999999,2024-03-15 08:00:00
14113,8,0.0,18.49,15665.259999999998,2024-03-15 08:00:00
14114,9,0.0,10.09,15727.790000000005,2024-03-15 08:00:00
14115,7,0.0,8.52,63693.98999999999,2024-03-15 08:00:00
14116,8,0.0,10.42,15654.839999999998,2024-03-15 08:00:00
14117,9,0.0,11.6,15716.190000000004,2024-03-15 08:00:00
14118,7,0.0,1.76,63692.22999999999,2024-03-15 08:00:00
14119,8,0.0,3.78,15651.059999999998,2024-03-15 08:00:00
14120,10,0.0,13.59,15819.740000000002,2024-03-15 08:00:00
14121,11,0.0,12.2,7845.910000000002,2024-03-15 08:00:00
14122,12,0.0,2.44,31892.19,2024-03-15 08:00:00
14123,10,0.0,15.05,15804.690000000002,2024-03-15 08:00:00
14124,11,0.0,1.86,7844.050000000002,2024-03-15 08:00:00
14125,12,0.0,17.23,31874.96,2024-03-15 08:00:00
14126,10,0.0,3.71,15800.980000000003,2024-03-15 08:00:00
14127,11,0.0,4.12,7839.930000000002,2024-03-15 08:00:00
14128,10,0.0,2.91,15798.070000000003,2024-03-15 08:00:00
14129,11,0.0,1.85,7838.080000000002,2024-03-15 08:00:00
14130,10,0.0,8.86,15789.210000000005,2024-03-15 08:00:00
14131,11,0.0,7.54,7830.540000000002,2024-03-15 08:00:00
14132,12,0.0,11.36,31863.6,2024-03-15 08:00:00
14133,10,0.0,7.96,15781.250000000004,2024-03-15 08:00:00
14134,11,0.0,14.7,7815.840000000002,2024-03-15 08:00:00
14135,12,0.0,19.06,31844.54,2024-03-15 08:00:00
14136,10,0.0,6.09,15775.160000000003,2024-03-15 08:00:00
14137,11,0.0,3.48,7812.360000000002,2024-03-15 08:00:00
14138,12,0.0,15.52,31829.02,2024-03-15 08:00:00
14139,10,0.0,2.89,15772.270000000004,2024-03-15 08:00:00
14140,11,0.0,3.19,7809.170000000003,2024-03-15 08:00:00
14141,10,0.0,1.56,15770.710000000005,2024-03-15 08:00:00
14142,11,0.0,1.81,7807.360000000002,2024-03-15 08:00:00
14143,10,0.0,14.54,15756.170000000004,2024-03-15 08:00:00
14144,11,0.0,14.8,7792.560000000002,2024-03-15 08:00:00
14145,12,0.0,2.09,31826.93,2024-03-15 08:00:00
14146,10,0.0,11.21,15744.960000000005,2024-03-15 08:00:00
14147,11,0.0,6.4,7786.160000000003,2024-03-15 08:00:00
14148,12,0.0,17.64,31809.29,2024-03-15 08:00:00
14149,10,0.0,3.76,15741.200000000004,2024-03-15 08:00:00
14150,11,0.0,2.36,7783.800000000003,2024-03-15 08:00:00
14151,10,0.0,1.84,15739.360000000004,2024-03-15 08:00:00
14152,11,0.0,3.92,7779.880000000003,2024-03-15 08:00:00
14153,10,0.0,8.31,15731.050000000005,2024-03-15 08:00:00
14154,11,0.0,12.92,7766.960000000003,2024-03-15 08:00:00
14155,12,0.0,9.71,31799.58,2024-03-15 08:00:00
14156,13,0.0,5.73,63823.5,2024-03-15 08:00:00
14157,14,0.0,18.18,7767.710000000002,2024-03-15 08:00:00
14158,15,0.0,1.16,15876.179999999998,2024-03-15 08:00:00
14159,13,0.0,7.06,63816.44,2024-03-15 08:00:00
14160,14,0.0,7.09,7760.620000000002,2024-03-15 08:00:00
14161,15,0.0,11.32,15864.86,2024-03-15 08:00:00
14162,13,0.0,4.02,63812.420000000006,2024-03-15 08:00:00
14163,14,0.0,7.48,7753.140000000002,2024-03-15 08:00:00
14164,15,0.0,8.79,15856.069999999998,2024-03-15 08:00:00
14165,13,0.0,9.75,63802.670000000006,2024-03-15 08:00:00
14166,14,0.0,1.32,7751.820000000002,2024-03-15 08:00:00
14167,15,0.0,16.03,15840.039999999995,2024-03-15 08:00:00
14168,13,0.0,2.04,63800.630000000005,2024-03-15 08:00:00
14169,14,0.0,3.46,7748.360000000002,2024-03-15 08:00:00
14170,13,0.0,1.42,63799.21000000001,2024-03-15 08:00:00
14171,14,0.0,15.72,7732.640000000002,2024-03-15 08:00:00
14172,15,0.0,8.93,15831.109999999995,2024-03-15 08:00:00
14173,13,0.0,4.99,63794.22000000001,2024-03-15 08:00:00
14174,14,0.0,3.39,7729.250000000002,2024-03-15 08:00:00
14175,13,0.0,4.16,63790.060000000005,2024-03-15 08:00:00
14176,14,0.0,1.16,7728.090000000002,2024-03-15 08:00:00
14177,13,0.0,2.0,63788.060000000005,2024-03-15 08:00:00
14178,14,0.0,2.42,7725.670000000002,2024-03-15 08:00:00
14179,13,0.0,4.51,63783.55,2024-03-15 08:00:00
14180,14,0.0,4.63,7721.040000000002,2024-03-15 08:00:00
14181,13,0.0,1.96,63781.59,2024-03-15 08:00:00
14182,14,0.0,3.52,7717.520000000001,2024-03-15 08:00:00
14183,13,0.0,14.86,63766.73,2024-03-15 08:00:00
14184,14,0.0,5.0,7712.520000000001,2024-03-15 08:00:00
14185,15,0.0,18.85,15812.259999999997,2024-03-15 08:00:00
14186,16,0.0,3.38,63806.01,2024-03-15 08:00:00
14187,17,0.0,3.39,63786.71000000001,2024-03-15 08:00:00
14188,16,0.0,4.15,63801.85999999999,2024-03-15 08:00:00
14189,17,0.0,2.63,63784.08000000001,2024-03-15 08:00:00
14190,16,0.0,1.86,63799.99999999999,2024-03-15 08:00:00
14191,17,0.0,4.87,63779.21000000001,2024-03-15 08:00:00
14192,16,0.0,2.65,63797.34999999999,2024-03-15 08:00:00
14193,17,0.0,1.76,63777.45,2024-03-15 08:00:00
14194,16,0.0,4.87,63792.47999999999,2024-03-15 08:00:00
14195,17,0.0,4.66,63772.79,2024-03-15 08:00:00
14196,16,0.0,2.6,63789.87999999999,2024-03-15 08:00:00
14197,17,0.0,1.79,63771.0,2024-03-15 08:00:00
14198,16,0.0,4.51,63785.36999999999,2024-03-15 08:00:00
14199,17,0.0,1.54,63769.46,2024-03-15 08:00:00
14200,16,0.0,2.95,63782.41999999999,2024-03-15 08:00:00
14201,17,0.0,2.66,63766.8,2024-03-15 08:00:00
14202,16,0.0,2.29,63780.12999999999,2024-03-15 08:00:00
14203,17,0.0,1.53,63765.27,2024-03-15 08:00:00
14204,16,0.0,2.2,63777.92999999999,2024-03-15 08:00:00
14205,17,0.0,1.03,63764.24,2024-03-15 08:00:00
14206,16,0.0,14.57,63763.35999999999,2024-03-15 08:00:00
14207,17,0.0,19.16,63745.08,2024-03-15 08:00:00
14208,18,0.0,9.96,15824.73,2024-03-15 08:00:00
14209,16,0.0,4.75,63758.60999999999,2024-03-15 08:00:00
14210,17,0.0,4.45,63740.63,2024-03-15 08:00:00
14211,16,0.0,2.95,63755.66,2024-03-15 08:00:00
14212,17,0.0,1.56,63739.07,2024-03-15 08:00:00
14213,16,0.0,2.55,63753.10999999999,2024-03-15 08:00:00
14214,17,0.0,3.58,63735.49,2024-03-15 08:00:00
14215,19,0.0,18.15,31849.829999999994,2024-03-15 08:00:00
14216,20,0.0,12.35,15840.830000000002,2024-03-15 08:00:00
14217,21,0.0,11.38,63912.01000000001,2024-03-15 08:00:00
14218,19,0.0,2.46,31847.369999999995,2024-03-15 08:00:00
14219,20,0.0,4.72,15836.110000000002,2024-03-15 08:00:00
14220,19,0.0,4.77,31842.599999999995,2024-03-15 08:00:00
14221,20,0.0,17.58,15818.530000000002,2024-03-15 08:00:00
14222,21,0.0,11.44,63900.57000000001,2024-03-15 08:00:00
14223,19,0.0,5.86,31836.739999999994,2024-03-15 08:00:00
14224,20,0.0,15.04,15803.490000000002,2024-03-15 08:00:00
14225,21,0.0,3.14,63897.43000000001,2024-03-15 08:00:00
14226,19,0.0,17.95,31818.789999999997,2024-03-15 08:00:00
