InvoiceID,CustomerID,EmployeeID,GasStationID,IssueDate,TotalAmount,PaymentMethod
7791,179,186,9,2024-03-15 09:00:00,93480.0,Cash
7792,29,186,9,2024-03-15 09:00:00,1027100.3,Cash
7793,526,147,9,2024-03-15 09:00:00,138895.0,Cash
7794,266,147,9,2024-03-15 09:00:00,906190.7,Cash
7795,920,147,9,2024-03-15 09:00:00,593506.2,Cash
7796,568,186,9,2024-03-15 09:00:00,560408.3,Cash
7797,476,26,10,2024-03-15 09:00:00,181032.8,Credit Card
7798,80,194,10,2024-03-15 09:00:00,124324.60000000002,Credit Card
7799,947,26,10,2024-03-15 09:00:00,678749.7999999999,Credit Card
7800,305,26,10,2024-03-15 09:00:00,75646.1,Credit Card
7801,193,26,10,2024-03-15 09:00:00,203448.7,Credit Card
7802,320,194,10,2024-03-15 09:00:00,191563.1,Credit Card
7803,562,194,10,2024-03-15 09:00:00,1119104.4,Cash
7804,42,194,10,2024-03-15 09:00:00,170978.2,Credit Card
9035,260,305,1,2024-03-15 10:00:00,775345.3999999999,Credit Card
9036,657,305,1,2024-03-15 10:00:00,77121.0,Cash
9037,125,305,1,2024-03-15 10:00:00,757168.9,Credit Card
9038,552,305,1,2024-03-15 10:00:00,608850.5,Credit Card
9039,539,54,1,2024-03-15 10:00:00,683447.5,Credit Card
9040,543,54,1,2024-03-15 10:00:00,754738.9,Cash
9041,328,305,1,2024-03-15 10:00:00,129078.7,Credit Card
9042,466,302,2,2024-03-15 10:00:00,834959.4,Credit Card
9043,872,295,2,2024-03-15 10:00:00,592650.2,Credit Card
9044,438,295,2,2024-03-15 10:00:00,134142.0,Credit Card
9045,205,257,2,2024-03-15 10:00:00,655554.9,Credit Card
9046,950,91,2,2024-03-15 10:00:00,218339.3,Cash
9047,934,345,2,2024-03-15 10:00:00,904517.4,Cash
9048,965,448,2,2024-03-15 10:00:00,141551.5,Cash
9049,448,376,3,2024-03-15 10:00:00,320368.5,Credit Card
9050,237,258,3,2024-03-15 10:00:00,143726.5,Cash
9051,593,216,3,2024-03-15 10:00:00,558223.5,Cash
9052,39,216,3,2024-03-15 10:00:00,959851.6,Credit Card
9053,268,139,4,2024-03-15 10:00:00,139168.3,Cash
9054,997,46,4,2024-03-15 10:00:00,1134725.9,Credit Card
9055,83,480,4,2024-03-15 10:00:00,672123.9,Cash
9056,657,69,4,2024-03-15 10:00:00,86165.4,Cash
9057,692,139,4,2024-03-15 10:00:00,210441.3,Credit Card
9058,323,480,4,2024-03-15 10:00:00,373911.6,Credit Card
9059,462,69,4,2024-03-15 10:00:00,655759.0,Cash
9060,558,480,4,2024-03-15 10:00:00,79936.40000000001,Cash
9061,818,139,4,2024-03-15 10:00:00,727981.1,Credit Card
9062,930,8,5,2024-03-15 10:00:00,908118.4,Credit Card
9063,117,319,5,2024-03-15 10:00:00,140571.4,Credit Card
9064,491,8,5,2024-03-15 10:00:00,72171.9,Credit Card
9065,852,190,5,2024-03-15 10:00:00,91593.8,Credit Card
9066,107,319,5,2024-03-15 10:00:00,97738.2,Cash
9067,829,275,6,2024-03-15 10:00:00,160875.8,Credit Card
9068,328,312,6,2024-03-15 10:00:00,126755.6,Credit Card
9069,71,58,6,2024-03-15 10:00:00,1117062.2,Cash
9070,140,111,6,2024-03-15 10:00:00,103420.6,Credit Card
9071,698,161,6,2024-03-15 10:00:00,598017.1,Credit Card
9072,986,275,6,2024-03-15 10:00:00,1091121.0,Credit Card
9073,257,481,6,2024-03-15 10:00:00,663682.7000000001,Cash
9074,71,111,6,2024-03-15 10:00:00,912390.8,Credit Card
9075,510,481,6,2024-03-15 10:00:00,148867.0,Credit Card
9076,699,343,7,2024-03-15 10:00:00,916167.2,Cash
9077,307,251,7,2024-03-15 10:00:00,91987.6,Credit Card
9078,767,251,7,2024-03-15 10:00:00,187161.5,Credit Card
9079,895,251,7,2024-03-15 10:00:00,153299.8,Cash
9080,700,343,7,2024-03-15 10:00:00,79274.9,Credit Card
9081,801,490,7,2024-03-15 10:00:00,777484.3,Cash
9082,130,251,7,2024-03-15 10:00:00,181489.2,Credit Card
9083,67,251,7,2024-03-15 10:00:00,154955.1,Cash
9084,450,378,7,2024-03-15 10:00:00,725024.7999999999,Cash
9085,980,193,8,2024-03-15 10:00:00,55024.4,Credit Card
9086,863,382,8,2024-03-15 10:00:00,330127.0,Cash
9087,492,193,8,2024-03-15 10:00:00,109094.7,Credit Card
9088,153,382,8,2024-03-15 10:00:00,757491.8999999999,Cash
9089,951,382,8,2024-03-15 10:00:00,871619.3,Credit Card
9090,132,71,8,2024-03-15 10:00:00,140784.1,Credit Card
9091,802,71,8,2024-03-15 10:00:00,155721.6,Cash
9092,960,186,9,2024-03-15 10:00:00,152797.4,Credit Card
9093,571,186,9,2024-03-15 10:00:00,1093637.3,Credit Card
9094,389,147,9,2024-03-15 10:00:00,100618.9,Cash
9095,304,186,9,2024-03-15 10:00:00,677646.1000000001,Credit Card
9096,306,186,9,2024-03-15 10:00:00,135022.5,Cash
9097,678,147,9,2024-03-15 10:00:00,62786.2,Credit Card
9098,944,147,9,2024-03-15 10:00:00,152459.0,Cash
9099,296,26,10,2024-03-15 10:00:00,159148.9,Credit Card
9100,149,26,10,2024-03-15 10:00:00,94989.9,Cash
9101,54,26,10,2024-03-15 10:00:00,80072.6,Cash
9102,733,26,10,2024-03-15 10:00:00,160269.5,Credit Card
9103,832,194,10,2024-03-15 10:00:00,134703.19999999998,Credit Card
9104,524,194,10,2024-03-15 10:00:00,633135.7000000001,Credit Card
9105,16,26,10,2024-03-15 10:00:00,159104.5,Credit Card
9106,960,26,10,2024-03-15 10:00:00,135143.9,Cash
9107,501,194,10,2024-03-15 10:00:00,464298.8000000001,Cash
10369,409,54,1,2024-03-15 11:00:00,96688.3,Credit Card
10370,207,305,1,2024-03-15 11:00:00,597720.5,Cash
10371,151,305,1,2024-03-15 11:00:00,78175.4,Cash
10372,506,305,1,2024-03-15 11:00:00,695809.2,Cash
10373,168,295,2,2024-03-15 11:00:00,495396.79999999993,Credit Card
10374,33,295,2,2024-03-15 11:00:00,128688.69999999998,Cash
10375,296,345,2,2024-03-15 11:00:00,162621.1,Cash
10376,670,257,2,2024-03-15 11:00:00,139318.4,Cash
10377,641,345,2,2024-03-15 11:00:00,706866.5,Cash
10378,791,257,2,2024-03-15 11:00:00,569544.7,Credit Card
10379,800,257,2,2024-03-15 11:00:00,143177.2,Cash
10380,377,345,2,2024-03-15 11:00:00,874603.1000000001,Credit Card
10381,129,257,2,2024-03-15 11:00:00,933481.2,Cash
10382,480,302,2,2024-03-15 11:00:00,145095.5,Credit Card
10383,399,299,3,2024-03-15 11:00:00,183679.9,Cash
10384,106,31,3,2024-03-15 11:00:00,146910.8,Cash
10385,225,376,3,2024-03-15 11:00:00,807057.8,Credit Card
10386,757,258,3,2024-03-15 11:00:00,108652.0,Credit Card
10387,688,376,3,2024-03-15 11:00:00,146869.5,Credit Card
10388,640,480,4,2024-03-15 11:00:00,581486.8,Credit Card
10389,801,46,4,2024-03-15 11:00:00,798290.2,Credit Card
10390,87,139,4,2024-03-15 11:00:00,98812.8,Credit Card
10391,854,480,4,2024-03-15 11:00:00,152330.9,Credit Card
10392,553,69,4,2024-03-15 11:00:00,328140.5,Cash
10393,805,480,4,2024-03-15 11:00:00,137213.2,Cash
10394,43,480,4,2024-03-15 11:00:00,927797.8,Credit Card
10395,539,139,4,2024-03-15 11:00:00,808575.7000000001,Cash
10396,961,221,5,2024-03-15 11:00:00,202293.1,Credit Card
10397,926,221,5,2024-03-15 11:00:00,125276.0,Cash
10398,713,319,5,2024-03-15 11:00:00,129501.2,Cash
10399,822,472,5,2024-03-15 11:00:00,191434.3,Cash
10400,880,221,5,2024-03-15 11:00:00,504684.6,Credit Card
10401,241,472,5,2024-03-15 11:00:00,183786.7,Cash
10402,884,221,5,2024-03-15 11:00:00,783383.3999999999,Cash
10403,1,221,5,2024-03-15 11:00:00,444831.5,Credit Card
10404,108,190,5,2024-03-15 11:00:00,176097.6,Cash
10405,700,190,5,2024-03-15 11:00:00,59066.3,Cash
10406,534,205,6,2024-03-15 11:00:00,483222.9,Credit Card
10407,498,481,6,2024-03-15 11:00:00,754722.8,Cash
10408,156,297,6,2024-03-15 11:00:00,595236.1,Credit Card
10409,432,481,6,2024-03-15 11:00:00,833024.1000000001,Credit Card
10410,580,312,6,2024-03-15 11:00:00,168526.30000000002,Cash
10411,843,275,6,2024-03-15 11:00:00,691643.2,Cash
10412,268,275,6,2024-03-15 11:00:00,139370.69999999998,Cash
10413,449,13,7,2024-03-15 11:00:00,149227.6,Cash
10414,557,331,7,2024-03-15 11:00:00,132515.4,Cash
10415,898,343,7,2024-03-15 11:00:00,671467.1,Credit Card
10416,91,490,7,2024-03-15 11:00:00,145658.69999999998,Credit Card
10417,857,322,8,2024-03-15 11:00:00,694939.8999999999,Cash
10418,450,112,8,2024-03-15 11:00:00,898573.5,Credit Card
10419,616,322,8,2024-03-15 11:00:00,138839.80000000002,Credit Card
10420,327,147,9,2024-03-15 11:00:00,533211.2,Credit Card
10421,849,147,9,2024-03-15 11:00:00,161970.6,Credit Card
10422,967,147,9,2024-03-15 11:00:00,155983.7,Cash
10423,574,194,10,2024-03-15 11:00:00,147991.9,Credit Card
10424,721,194,10,2024-03-15 11:00:00,153992.7,Credit Card
10425,249,26,10,2024-03-15 11:00:00,130574.9,Cash
10426,927,194,10,2024-03-15 11:00:00,157095.1,Cash
10427,843,26,10,2024-03-15 11:00:00,769178.5999999999,Cash
10428,420,26,10,2024-03-15 11:00:00,349743.1,Cash
10429,112,194,10,2024-03-15 11:00:00,155129.90000000002,Cash
10430,320,26,10,2024-03-15 11:00:00,173461.5,Cash
10431,916,194,10,2024-03-15 11:00:00,123107.5,Credit Card
10432,769,194,10,2024-03-15 11:00:00,151478.0,Cash
11601,154,54,1,2024-03-15 12:00:00,207013.1,Credit Card
11602,343,305,1,2024-03-15 12:00:00,700401.8,Credit Card
11603,533,305,1,2024-03-15 12:00:00,1028231.5,Credit Card
11604,548,305,1,2024-03-15 12:00:00,568825.4,Credit Card
11605,898,54,1,2024-03-15 12:00:00,449569.4,Credit Card
11606,198,345,2,2024-03-15 12:00:00,464137.0,Credit Card
11607,352,295,2,2024-03-15 12:00:00,964360.6,Credit Card
11608,666,302,2,2024-03-15 12:00:00,741379.8,Credit Card
11609,303,216,3,2024-03-15 12:00:00,67836.5,Cash
11610,404,258,3,2024-03-15 12:00:00,468413.7,Cash
11611,657,258,3,2024-03-15 12:00:00,124268.5,Credit Card
11612,415,31,3,2024-03-15 12:00:00,120416.2,Cash
11613,424,46,4,2024-03-15 12:00:00,140809.7,Cash
11614,250,139,4,2024-03-15 12:00:00,166176.3,Credit Card
11615,193,480,4,2024-03-15 12:00:00,162339.69999999998,Credit Card
11616,778,46,4,2024-03-15 12:00:00,133558.6,Cash
11617,795,8,5,2024-03-15 12:00:00,132171.2,Cash
11618,910,319,5,2024-03-15 12:00:00,78670.4,Credit Card
11619,476,8,5,2024-03-15 12:00:00,196080.7,Cash
11620,155,221,5,2024-03-15 12:00:00,1199802.8,Cash
11621,318,146,5,2024-03-15 12:00:00,920035.0,Credit Card
11622,822,319,5,2024-03-15 12:00:00,178720.7,Credit Card
11623,973,205,6,2024-03-15 12:00:00,128174.4,Cash
11624,35,275,6,2024-03-15 12:00:00,133663.4,Credit Card
11625,528,275,6,2024-03-15 12:00:00,715299.5,Cash
11626,129,161,6,2024-03-15 12:00:00,462218.6,Credit Card
11627,916,312,6,2024-03-15 12:00:00,107107.30000000002,Credit Card
11628,690,275,6,2024-03-15 12:00:00,185688.4,Cash
11629,461,343,7,2024-03-15 12:00:00,198203.4,Cash
11630,318,343,7,2024-03-15 12:00:00,1187546.3,Credit Card
11631,142,331,7,2024-03-15 12:00:00,905041.6,Cash
11632,888,13,7,2024-03-15 12:00:00,155206.2,Credit Card
11633,603,13,7,2024-03-15 12:00:00,661790.2,Cash
11634,15,343,7,2024-03-15 12:00:00,146468.30000000002,Credit Card
11635,631,343,7,2024-03-15 12:00:00,682721.0,Credit Card
11636,131,331,7,2024-03-15 12:00:00,174386.2,Credit Card
11637,771,11,8,2024-03-15 12:00:00,95736.0,Cash
11638,837,71,8,2024-03-15 12:00:00,155811.59999999998,Cash
11639,965,112,8,2024-03-15 12:00:00,135826.7,Credit Card
11640,97,11,8,2024-03-15 12:00:00,93362.2,Cash
11641,368,157,8,2024-03-15 12:00:00,907542.0,Cash
11642,395,322,8,2024-03-15 12:00:00,515505.2,Cash
11643,288,332,8,2024-03-15 12:00:00,194867.2,Cash
11644,530,193,8,2024-03-15 12:00:00,129722.0,Credit Card
11645,360,332,8,2024-03-15 12:00:00,868455.8,Cash
11646,259,186,9,2024-03-15 12:00:00,111287.2,Cash
11647,397,186,9,2024-03-15 12:00:00,162247.7,Cash
11648,47,147,9,2024-03-15 12:00:00,168685.40000000002,Credit Card
11649,157,147,9,2024-03-15 12:00:00,587822.1,Credit Card
11650,626,186,9,2024-03-15 12:00:00,730996.2000000001,Credit Card
11651,657,186,9,2024-03-15 12:00:00,133955.3,Credit Card
11652,645,147,9,2024-03-15 12:00:00,560364.5,Cash
11653,599,147,9,2024-03-15 12:00:00,94415.7,Cash
11654,623,147,9,2024-03-15 12:00:00,146774.6,Cash
11655,203,26,10,2024-03-15 12:00:00,632861.7,Credit Card
11656,507,194,10,2024-03-15 12:00:00,146339.3,Credit Card
11657,241,26,10,2024-03-15 12:00:00,174853.59999999998,Credit Card
11658,622,26,10,2024-03-15 12:00:00,170128.9,Cash
11659,391,194,10,2024-03-15 12:00:00,396101.3000000001,Cash
11660,81,26,10,2024-03-15 12:00:00,323004.4,Credit Card
11661,142,194,10,2024-03-15 12:00:00,833400.7,Credit Card
12858,154,54,1,2024-03-15 13:00:00,172871.8,Cash
12859,762,305,1,2024-03-15 13:00:00,141425.19999999998,Cash
12860,887,54,1,2024-03-15 13:00:00,124007.3,Credit Card
12861,260,302,2,2024-03-15 13:00:00,694205.1000000001,Credit Card
12862,764,91,2,2024-03-15 13:00:00,647677.6000000001,Cash
12863,242,302,2,2024-03-15 13:00:00,473366.2,Cash
12864,12,257,2,2024-03-15 13:00:00,166114.6,Cash
12865,985,448,2,2024-03-15 13:00:00,133389.4,Cash
12866,472,302,2,2024-03-15 13:00:00,545016.2000000001,Cash
12867,400,302,2,2024-03-15 13:00:00,294293.0,Credit Card
12868,793,302,2,2024-03-15 13:00:00,186221.10000000003,Credit Card
12869,213,257,2,2024-03-15 13:00:00,57435.9,Credit Card
12870,912,258,3,2024-03-15 13:00:00,113860.7,Cash
12871,408,31,3,2024-03-15 13:00:00,116180.2,Credit Card
12872,538,216,3,2024-03-15 13:00:00,512942.4,Credit Card
12873,363,216,3,2024-03-15 13:00:00,941363.9,Credit Card
12874,789,376,3,2024-03-15 13:00:00,211018.2,Credit Card
12875,379,216,3,2024-03-15 13:00:00,100433.1,Credit Card
12876,759,216,3,2024-03-15 13:00:00,851567.3,Cash
12877,904,258,3,2024-03-15 13:00:00,530034.3,Cash
12878,145,299,3,2024-03-15 13:00:00,144202.2,Credit Card
12879,650,46,4,2024-03-15 13:00:00,202926.1,Credit Card
12880,917,139,4,2024-03-15 13:00:00,136733.7,Credit Card
12881,650,46,4,2024-03-15 13:00:00,98355.5,Cash
12882,633,139,4,2024-03-15 13:00:00,925358.4,Cash
12883,501,8,5,2024-03-15 13:00:00,418188.6,Cash
12884,99,190,5,2024-03-15 13:00:00,145595.0,Credit Card
12885,184,146,5,2024-03-15 13:00:00,588077.0,Credit Card
12886,660,190,5,2024-03-15 13:00:00,504184.1,Cash
12887,430,472,5,2024-03-15 13:00:00,99628.9,Credit Card
12888,431,319,5,2024-03-15 13:00:00,1038659.1,Cash
12889,780,472,5,2024-03-15 13:00:00,142942.5,Credit Card
12890,277,161,6,2024-03-15 13:00:00,514972.9,Cash
12891,462,205,6,2024-03-15 13:00:00,589053.1,Cash
12892,303,161,6,2024-03-15 13:00:00,228393.9,Credit Card
12893,76,161,6,2024-03-15 13:00:00,732238.4000000001,Credit Card
12894,412,481,6,2024-03-15 13:00:00,136474.3,Credit Card
12895,926,205,6,2024-03-15 13:00:00,87421.29999999999,Cash
12896,233,111,6,2024-03-15 13:00:00,954607.3,Credit Card
12897,472,312,6,2024-03-15 13:00:00,268206.5,Cash
12898,578,378,7,2024-03-15 13:00:00,146730.4,Cash
12899,808,490,7,2024-03-15 13:00:00,560378.4,Cash
12900,326,490,7,2024-03-15 13:00:00,244827.7,Cash
12901,320,490,7,2024-03-15 13:00:00,191009.3,Credit Card
12902,227,382,8,2024-03-15 13:00:00,920314.6,Cash
12903,628,11,8,2024-03-15 13:00:00,139571.5,Cash
12904,802,157,8,2024-03-15 13:00:00,59240.2,Cash
12905,178,322,8,2024-03-15 13:00:00,943870.3,Cash
12906,193,382,8,2024-03-15 13:00:00,96601.9,Credit Card
12907,658,322,8,2024-03-15 13:00:00,144982.4,Cash
12908,980,157,8,2024-03-15 13:00:00,71033.79999999999,Credit Card
12909,912,186,9,2024-03-15 13:00:00,89785.0,Credit Card
12910,132,147,9,2024-03-15 13:00:00,105014.2,Cash
12911,822,186,9,2024-03-15 13:00:00,134558.7,Cash
12912,222,186,9,2024-03-15 13:00:00,674618.0,Credit Card
12913,413,147,9,2024-03-15 13:00:00,1222575.1,Credit Card
12914,534,147,9,2024-03-15 13:00:00,804932.0000000001,Credit Card
12915,123,147,9,2024-03-15 13:00:00,161870.3,Cash
12916,338,186,9,2024-03-15 13:00:00,680936.0,Credit Card
12917,73,186,9,2024-03-15 13:00:00,166723.8,Credit Card
12918,544,147,9,2024-03-15 13:00:00,488517.2,Cash
12919,765,194,10,2024-03-15 13:00:00,200855.0,Credit Card
12920,164,26,10,2024-03-15 13:00:00,126371.9,Credit Card
12921,903,194,10,2024-03-15 13:00:00,604866.0,Cash
12922,481,26,10,2024-03-15 13:00:00,439665.5,Credit Card
12923,869,194,10,2024-03-15 13:00:00,1027318.5,Credit Card
14144,589,54,1,2024-03-15 14:00:00,812886.7,Credit Card
14145,706,305,1,2024-03-15 14:00:00,182071.7,Cash
14146,173,305,1,2024-03-15 14:00:00,72428.6,Credit Card
14147,711,305,1,2024-03-15 14:00:00,763646.6000000001,Cash
14148,997,305,1,2024-03-15 14:00:00,889496.2000000001,Credit Card
14149,729,54,1,2024-03-15 14:00:00,792976.0,Credit Card
14150,459,54,1,2024-03-15 14:00:00,943650.9,Cash
14151,407,54,1,2024-03-15 14:00:00,117219.8,Credit Card
14152,306,345,2,2024-03-15 14:00:00,177050.8,Credit Card
14153,451,448,2,2024-03-15 14:00:00,744349.8,Credit Card
14154,789,257,2,2024-03-15 14:00:00,82152.0,Cash
14155,875,345,2,2024-03-15 14:00:00,578651.7,Credit Card
14156,440,295,2,2024-03-15 14:00:00,1058282.9,Cash
14157,785,345,2,2024-03-15 14:00:00,731666.3,Cash
14158,32,91,2,2024-03-15 14:00:00,191204.3,Credit Card
14159,726,345,2,2024-03-15 14:00:00,138135.9,Cash
14160,558,258,3,2024-03-15 14:00:00,160849.09999999998,Credit Card
14161,40,299,3,2024-03-15 14:00:00,867141.1000000001,Cash
14162,26,299,3,2024-03-15 14:00:00,179864.4,Credit Card
14163,3,31,3,2024-03-15 14:00:00,91903.9,Credit Card
14164,569,31,3,2024-03-15 14:00:00,932941.6,Cash
14165,114,258,3,2024-03-15 14:00:00,933310.4,Credit Card
14166,918,299,3,2024-03-15 14:00:00,653699.2,Credit Card
14167,17,299,3,2024-03-15 14:00:00,205235.5,Credit Card
14168,932,31,3,2024-03-15 14:00:00,150295.0,Cash
14169,246,69,4,2024-03-15 14:00:00,156922.1,Cash
14170,56,139,4,2024-03-15 14:00:00,145655.80000000002,Credit Card
14171,214,46,4,2024-03-15 14:00:00,994442.9,Cash
14172,193,480,4,2024-03-15 14:00:00,108304.4,Credit Card
14173,839,46,4,2024-03-15 14:00:00,864034.3999999999,Credit Card
14174,918,480,4,2024-03-15 14:00:00,610002.7000000001,Cash
14175,971,480,4,2024-03-15 14:00:00,322926.3,Credit Card
14176,423,46,4,2024-03-15 14:00:00,123921.6,Credit Card
14177,12,46,4,2024-03-15 14:00:00,176631.2,Credit Card
14178,560,8,5,2024-03-15 14:00:00,90859.6,Credit Card
14179,907,472,5,2024-03-15 14:00:00,182587.8,Credit Card
14180,970,319,5,2024-03-15 14:00:00,961856.5,Credit Card
14181,217,472,5,2024-03-15 14:00:00,65141.6,Cash
14182,476,161,6,2024-03-15 14:00:00,118959.7,Credit Card
14183,632,58,6,2024-03-15 14:00:00,766066.5,Cash
14184,729,275,6,2024-03-15 14:00:00,600462.6,Credit Card
14185,304,111,6,2024-03-15 14:00:00,680589.5000000001,Cash
14186,994,161,6,2024-03-15 14:00:00,1099933.6,Cash
14187,831,205,6,2024-03-15 14:00:00,641908.2,Credit Card
14188,490,161,6,2024-03-15 14:00:00,533259.6,Cash
14189,900,297,6,2024-03-15 14:00:00,859388.7000000001,Cash
14190,282,262,7,2024-03-15 14:00:00,107414.5,Cash
14191,527,490,7,2024-03-15 14:00:00,164457.7,Credit Card
14192,921,262,7,2024-03-15 14:00:00,171512.90000000002,Credit Card
14193,336,378,7,2024-03-15 14:00:00,787622.0,Cash
14194,632,262,7,2024-03-15 14:00:00,571638.2,Cash
14195,762,343,7,2024-03-15 14:00:00,108336.5,Credit Card
14196,146,262,7,2024-03-15 14:00:00,134687.5,Cash
14197,138,13,7,2024-03-15 14:00:00,124386.30000000002,Credit Card
14198,424,251,7,2024-03-15 14:00:00,118531.8,Cash
14199,762,343,7,2024-03-15 14:00:00,211055.0,Cash
14200,853,382,8,2024-03-15 14:00:00,328228.30000000005,Cash
14201,167,332,8,2024-03-15 14:00:00,837767.3,Credit Card
14202,425,11,8,2024-03-15 14:00:00,115808.4,Cash
14203,100,147,9,2024-03-15 14:00:00,156329.7,Cash
14204,533,147,9,2024-03-15 14:00:00,1019307.0,Credit Card
14205,286,186,9,2024-03-15 14:00:00,169046.0,Cash
14206,579,147,9,2024-03-15 14:00:00,139249.3,Credit Card
14207,534,186,9,2024-03-15 14:00:00,683682.0,Cash
14208,734,186,9,2024-03-15 14:00:00,797665.2,Credit Card
14209,143,186,9,2024-03-15 14:00:00,217816.7,Credit Card
14210,81,147,9,2024-03-15 14:00:00,884375.5,Credit Card
14211,612,186,9,2024-03-15 14:00:00,121380.4,Credit Card
14212,194,194,10,2024-03-15 14:00:00,152768.9,Credit Card
14213,777,194,10,2024-03-15 14:00:00,224241.6,Credit Card
14214,949,26,10,2024-03-15 14:00:00,124626.4,Credit Card
14215,340,26,10,2024-03-15 14:00:00,415097.3,Credit Card
14216,589,26,10,2024-03-15 14:00:00,492912.3000000001,Credit Card
14217,602,194,10,2024-03-15 14:00:00,929722.6,Cash
14218,312,26,10,2024-03-15 14:00:00,828586.2999999999,Credit Card
14219,788,194,10,2024-03-15 14:00:00,327429.2,Credit Card
15381,670,305,1,2024-03-15 15:00:00,206344.2,Cash
15382,789,54,1,2024-03-15 15:00:00,147675.5,Credit Card
15383,72,54,1,2024-03-15 15:00:00,159804.80000000002,Cash
15384,165,305,1,2024-03-15 15:00:00,551741.2000000001,Cash
15385,860,305,1,2024-03-15 15:00:00,689948.0,Credit Card
15386,885,305,1,2024-03-15 15:00:00,91567.1,Credit Card
15387,179,305,1,2024-03-15 15:00:00,148334.3,Cash
15388,591,54,1,2024-03-15 15:00:00,226130.5,Credit Card
15389,152,305,1,2024-03-15 15:00:00,461250.1,Credit Card
15390,44,295,2,2024-03-15 15:00:00,695640.5,Credit Card
15391,875,345,2,2024-03-15 15:00:00,662336.2,Credit Card
15392,385,448,2,2024-03-15 15:00:00,763337.5,Credit Card
15393,144,448,2,2024-03-15 15:00:00,579378.6,Cash
15394,945,202,2,2024-03-15 15:00:00,657378.5,Cash
15395,809,448,2,2024-03-15 15:00:00,155762.90000000002,Credit Card
15396,35,257,2,2024-03-15 15:00:00,133936.0,Credit Card
15397,253,299,3,2024-03-15 15:00:00,148783.1,Credit Card
15398,625,258,3,2024-03-15 15:00:00,731427.6,Cash
15399,508,376,3,2024-03-15 15:00:00,677095.5,Cash
15400,885,31,3,2024-03-15 15:00:00,136801.0,Credit Card
15401,791,376,3,2024-03-15 15:00:00,498878.4,Credit Card
15402,544,376,3,2024-03-15 15:00:00,793136.8999999999,Credit Card
15403,681,376,3,2024-03-15 15:00:00,173265.6,Credit Card
15404,374,299,3,2024-03-15 15:00:00,462173.4,Cash
15405,47,46,4,2024-03-15 15:00:00,165813.9,Credit Card
15406,640,139,4,2024-03-15 15:00:00,943449.1,Credit Card
15407,516,480,4,2024-03-15 15:00:00,158763.2,Cash
15408,593,190,5,2024-03-15 15:00:00,818318.6000000001,Credit Card
15409,697,146,5,2024-03-15 15:00:00,158765.19999999998,Cash
15410,961,472,5,2024-03-15 15:00:00,143027.1,Cash
15411,481,190,5,2024-03-15 15:00:00,596999.7,Cash
15412,174,319,5,2024-03-15 15:00:00,820590.3999999999,Credit Card
15413,781,190,5,2024-03-15 15:00:00,129631.6,Cash
15414,835,190,5,2024-03-15 15:00:00,154672.6,Credit Card
15415,117,205,6,2024-03-15 15:00:00,193552.3,Cash
15416,619,205,6,2024-03-15 15:00:00,96966.1,Credit Card
15417,267,161,6,2024-03-15 15:00:00,996405.0,Credit Card
15418,799,312,6,2024-03-15 15:00:00,150596.59999999998,Credit Card
15419,812,161,6,2024-03-15 15:00:00,97468.5,Credit Card
15420,962,275,6,2024-03-15 15:00:00,145550.8,Cash
15421,411,275,6,2024-03-15 15:00:00,110306.4,Cash
15422,249,297,6,2024-03-15 15:00:00,82810.80000000002,Credit Card
15423,420,490,7,2024-03-15 15:00:00,561493.1,Credit Card
15424,854,490,7,2024-03-15 15:00:00,172610.4,Cash
15425,478,343,7,2024-03-15 15:00:00,139841.9,Credit Card
15426,943,13,7,2024-03-15 15:00:00,158859.90000000002,Cash
